Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
04/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,640077,3053675.52,Dsit - Royal Academy Of Engineering-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
04/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,640078,4979110,Dsit - Academy Of Medical Sciences-r & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
27/12/2024,Strategy Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Dla Piper Uk Llp,646839,32727.43,Dsit - Devolved Admin-strategy Consultancy,Ec1a 4ht,Vendor
16/12/2024,Economic Consultancy & Research,Dsit - Corporate Services - Dsit - Analysis Directorate,Oecd (Organisation For Economic Co-operation And Development),643120,155560,Dsit - Devolved Admin-economic Consultancy & Research,75775,Vendor
11/12/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Ordnance Survey Ltd,634976,327964.43,Dsit - Public Sector Mapping Contract-r & D Other Professional Services,So16 0as,Wga Only
03/12/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Getmapping Ltd,639332,31000,Dsit - Aerial Photography Great Britain Apgb-r & D Other Professional Services,Gu51 2uh,Vendor
03/12/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Bluesky International Ltd,640084,204545.45,Dsit - Aerial Photography Great Britain Apgb-r & D Other Professional Services,Le65 2as,Vendor
03/12/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Bluesky International Ltd,640085,28000,Dsit - Aerial Photography Great Britain Apgb-r & D Other Professional Services,Le65 2as,Vendor
27/12/2024,External Legal Advice And Service,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Dla Piper Uk Llp,646778,76735.27,Dsit - International Data Flows-external Legal Advice And Service,S1 2jx,Vendor
30/12/2024,Business Rates,"Dsit - Corporate Services - Dsit - Finance, Project And Risk Directorate",Hm Revenue And Customs,644354,4118428.5,Dsit - Devolved Admin-business Rates,Cf10 1xs,Wga Only
09/12/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Emb Ltd,637939,187450,Dsit - Adult Retraining-other Professional Services,Le19 1rj,Vendor
09/12/2024,Project Management Costs,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Wilton Park Executive Agency,641521,89680.43,Dsit - Adult Retraining-project Management Costs,Bn44 3dz,Vendor
11/12/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Escal Institute Of Advanced Technologies T/A Sans Institute,641874,87690,Dsit - Online Platform-other Professional Services,Wc2b 5ah,Vendor
09/12/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,The Uk Cyber Security Council,641894,102340.76,Dsit - Cyber Security Council-current Grants To Private Sector - Npish,Ec3a 4aa,Grant
10/12/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Lancaster University,642008,127732.22,Dsit - Northern Accelerator-current Grants To Private Sector - Npish,La1 4yw,Vendor
31/12/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,The Uk Cyber Security Council,647161,75940.76,Dsit - Cyber Security Council-current Grants To Private Sector - Npish,Ec3a 4aa,Grant
09/12/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Government Property Agency,641945,223740,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,B3 2bj,Vendor
30/12/2024,Other It Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Bt Global Services Ltd,641986,754852,Dsit - Diversification Strategy Prog-other It Consultancy,Ec1a 7aj,Vendor
18/12/2024,Capital Grants To Private Sector - Companies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Adtran Networks Uk Ltd,643871,546967.31,Dsit - Future Networks R&D Capital Grants-capital Grants To Private Sector - Companies,Yo30 4ry,Grant
04/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Scottish Funding Council (Scottish Further And Higher Education Funding Council),639416,679266.66,Dsit - Ispf Oda Scottish Funding Council-r & D Current Grants To Central Government,Eh12 5hd,Grant
23/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Offshore Renewable Energy Catapult,641139,44729.71,Dsit - Offshore Renewable Energy Catapult (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Ne24 1lz,Grant
12/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Teesside University,642993,27826,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ts1 3bx,Vendor
17/12/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,644746,33424.97,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Tw11 0lw,Vendor
17/12/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,644746,108332.44,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
17/12/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,644746,142426.9,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
17/12/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,644746,177474.97,Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
30/12/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,645374,43600.18,Dsit - Ukieri - India-r & D Administration Of Grants And Awards,E20 1jq,Wga Only
30/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,645376,888367.84,Dsit - Ukieri - India-r & D Current Grants To Private Sector - Npish,E20 1jq,Wga Only
30/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Centre For Ai And Climate Ltd,646933,175210,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ex8 1dl,Grant
30/12/2024,R & D Corporate Event Management And Marketing,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Wilton Park Executive Agency,647016,25000,Dsit - Tactical Fund-r & D Corporate Event Management And Marketing,Bn44 3dz,Vendor
09/12/2024,Application Support Service,Dsit - Corporate Services - Dsit - Analysis Directorate,Department For Energy Security And Net Zero (Desnz),641960,115330.66,Dsit - Devolved Admin-application Support Service,Sw1h 0et,Wga Only
06/12/2024,Ca - Clarity Travel Management,Dsit - Corporate Services - Dsit - Commercial,Corporate Travel Management (North) Ltd,641479,483492.65,Dsit - Devolved Admin-ca - Clarity Travel Management,Bd1 5hq,Vendor
03/12/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,640020,35668.36,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
04/12/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,640416,165398.94,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
04/12/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,640676,83696,Dsit - National Underground Asset Register-other It Consultancy,Wa3 7wa,Grant
04/12/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,640677,78053.97,Dsit - National Underground Asset Register-other It Consultancy,Wa3 7wa,Grant
05/12/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,640792,179997.09,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
05/12/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,640794,33003.81,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
09/12/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,641926,53269.28,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
18/12/2024,Marketing And Media,Dsit - Corporate Services - Dsit - Analysis Directorate,Ipsos (Market Research) Ltd,644805,61433,Dsit - Devolved Admin-marketing And Media,E1w 1yw,Vendor
03/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Museum Company Ltd,630640,436307,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Wc1b 3dg,Vendor
02/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Fraunhofer Uk Research Ltd,639686,180803.67,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,G1 1rd,Grant
02/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Manufacturing Technology Centre Ltd,639687,465180.65,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Cv7 9ju,Vendor
10/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Film Institute (Bfi),641126,1231408.84,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Central Government,W1t 1ln,Vendor
10/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Historic Royal Palaces Enterprises Ltd,642267,98463.6,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Kt8 9au,Vendor
10/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Cfms Services Ltd,642268,325702.8,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Bs16 7fr,Vendor
13/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Glass Futures Ltd,643829,166844.55,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,S35 2py,Vendor
30/12/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Zoological Society Of London,644283,552295.81,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Nw1 4ry,Vendor
03/12/2024,R&D Current Grants To Public Corporations,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ukri-innovate Uk,637898,568029.43,Dsit - Cyber25 Ni-r&D Current Grants To Public Corporations,Sn2 1fl,Wga Only
19/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",The National Archives,636956,33610.7,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Tw9 4du,Wga Only
04/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Mhra -  Medicines And Healthcare Products Regulatory Agency,640036,51138.54,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,E14 4pu,Wga Only
10/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Ukri - Natural Environment Research Council,642213,26210.68,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Sn2 1eu,Wga Only
10/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Health And Safety Executive,642548,33113.6,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Np10 8fz,Vendor
02/12/2024,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",British Technology Investments Ltd,639967,10000000,Dsit - Tss - Bti Limited-grant-in-aid To Arms Length Bodies,Sw1h 0et,Grant
17/12/2024,Finance & Accounting Advice,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Plum Consulting London Llp,643957,74292,Dsit - Trigs - Itu & Internet Governance - Admin-finance & Accounting Advice,W1t 5hp,Vendor
